item_id,score,extracted,gold,latency_ms,provider,engine_latency_ms,finish,error
gsm8k/test/400,0.0,None,48,1669.4,groq,1139,stop,
gsm8k/test/401,0.0,None,14400,28186.4,groq,4239,stop,
gsm8k/test/402,0.0,None,4,65948.1,groq,13477,stop,
gsm8k/test/403,0.0,None,81,3226.6,groq,2828,stop,
gsm8k/test/404,0.0,None,22,10822.5,groq,10187,stop,
gsm8k/test/405,1.0,50,50,4462.7,groq,3088,stop,
gsm8k/test/406,0.0,None,200,4718.8,groq,2373,stop,
gsm8k/test/407,0.0,None,2000,2145.7,groq,1524,stop,
gsm8k/test/408,0.0,None,20,30835.3,groq,2093,stop,
gsm8k/test/409,0.0,None,168000,3813.6,groq,2380,stop,
gsm8k/test/410,0.0,None,3,43767.4,groq,18208,stop,
gsm8k/test/411,0.0,None,1110,7643.4,groq,7021,stop,
gsm8k/test/412,0.0,None,5,2773.4,groq,1634,stop,
gsm8k/test/413,0.0,None,25,13510.0,groq,12295,stop,
gsm8k/test/414,0.0,None,56,23904.3,groq,1041,stop,
gsm8k/test/415,0.0,None,350,14840.1,groq,14148,stop,
gsm8k/test/416,0.0,None,56,2779.3,groq,1864,stop,
gsm8k/test/417,0.0,None,3140,57316.6,groq,10374,stop,
gsm8k/test/418,0.0,None,40,2379.2,groq,1212,stop,
gsm8k/test/419,0.0,None,3000,3530.0,groq,1721,stop,
gsm8k/test/420,0.0,None,17000,1516.4,groq,1224,stop,
gsm8k/test/421,0.0,None,12,1858.9,groq,1484,stop,
gsm8k/test/422,0.0,None,284,2255.0,groq,1595,stop,
gsm8k/test/423,0.0,None,8,14559.6,groq,13940,stop,
gsm8k/test/424,0.0,None,570,2977.8,groq,1923,stop,
gsm8k/test/425,0.0,None,150,25149.5,groq,1983,stop,
gsm8k/test/426,0.0,None,11,1895.5,groq,1128,stop,
gsm8k/test/427,0.0,None,150,5378.8,groq,1761,stop,
gsm8k/test/428,0.0,None,26,38497.5,groq,14374,stop,
gsm8k/test/429,0.0,None,13,2368.2,groq,1469,stop,
gsm8k/test/430,0.0,None,132,2131.6,groq,1633,stop,
gsm8k/test/431,0.0,None,1,4276.5,groq,3577,stop,
gsm8k/test/432,0.0,None,30,1349.9,groq,884,stop,
gsm8k/test/433,0.0,None,6,2835.8,groq,2460,stop,
gsm8k/test/434,0.0,None,5,6290.8,groq,5924,stop,
gsm8k/test/435,0.0,None,5,13971.3,groq,13655,stop,
gsm8k/test/436,0.0,None,15,3870.7,groq,3231,stop,
gsm8k/test/437,0.0,None,7,27836.6,groq,5097,stop,
gsm8k/test/438,0.0,None,2,2970.0,groq,2171,stop,
gsm8k/test/439,0.0,None,17,4417.8,groq,4015,stop,
gsm8k/test/440,0.0,None,98,2062.5,groq,1769,stop,
gsm8k/test/441,0.0,None,80,34663.8,groq,11844,stop,
gsm8k/test/442,0.0,None,49,18406.2,groq,18045,stop,
gsm8k/test/443,0.0,None,59,6444.5,groq,5977,stop,
gsm8k/test/444,0.0,None,20,25882.9,groq,1618,stop,
gsm8k/test/445,0.0,None,6,14173.7,groq,13039,stop,
gsm8k/test/446,0.0,None,2,26384.7,groq,2795,stop,
gsm8k/test/447,0.0,None,5,1498.2,groq,747,stop,
gsm8k/test/448,0.0,None,539,2436.7,groq,1603,stop,
gsm8k/test/449,0.0,None,112,20146.9,groq,1248,stop,
gsm8k/test/450,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""b3bf6a56-596d-48a2-9511-fad544e3c6ea"",""conversationId"":""3a7b3a79-7688-4b5d-9127-eab7a18b8b78"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/451,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""6d154bc4-0295-4a5f-9741-69084e388b7a"",""conversationId"":""03285048-f594-4f7a-a8fb-f8c371d4f2c0"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/452,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""fc0d56e5-f3c9-4a09-8640-7337e78ba09b"",""conversationId"":""326650e6-054e-4cb6-906a-1b60d3dd14e9"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/453,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""086eeae0-dea3-4cb9-ab24-41e1bc3935d7"",""conversationId"":""526df84a-ce14-43d0-aeee-fd3537673b4f"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/454,0.0,None,150,19659.0,groq,1624,stop,
gsm8k/test/455,0.0,None,1920,18757.0,groq,2261,stop,
gsm8k/test/456,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""9b42a1a6-3e4f-43b0-9000-79f0df3e93d2"",""conversationId"":""040affdc-8ac0-4968-9f21-21072fb86273"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/457,0.0,None,45,33516.0,groq,16284,stop,
gsm8k/test/458,0.0,None,35,1777.4,groq,1138,stop,
gsm8k/test/459,0.0,None,2,2854.3,groq,1746,stop,
gsm8k/test/460,0.0,None,84,20071.7,groq,19713,stop,
gsm8k/test/461,0.0,None,9,5707.7,groq,5386,stop,
gsm8k/test/462,0.0,None,71,1749.3,groq,1296,stop,
gsm8k/test/463,0.0,None,18,23840.8,groq,1019,stop,
gsm8k/test/464,0.0,None,6,3390.4,groq,1363,stop,
gsm8k/test/465,1.0,30,30,3376.5,groq,1530,stop,
gsm8k/test/466,0.0,None,1,3391.9,groq,1865,stop,
gsm8k/test/467,0.0,None,1200,1705.7,groq,1293,stop,
gsm8k/test/468,0.0,None,120,1938.3,groq,1415,stop,
gsm8k/test/469,0.0,None,4,18971.4,groq,18547,stop,
gsm8k/test/470,0.0,None,3,1684.9,groq,1353,stop,
gsm8k/test/471,0.0,None,80,3740.7,groq,823,stop,
gsm8k/test/472,0.0,None,6,19351.1,groq,18947,stop,
gsm8k/test/473,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""052e2a4c-5687-4829-9c95-f950a708cbf4"",""conversationId"":""4ab8a917-9031-4cd5-8124-8186343dc4a4"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/474,0.0,None,80,1604.4,groq,1230,stop,
gsm8k/test/475,0.0,None,20,15276.3,groq,14859,stop,
gsm8k/test/476,0.0,None,5,2257.7,groq,1367,stop,
gsm8k/test/477,0.0,None,20,3417.0,groq,1059,stop,
gsm8k/test/478,0.0,None,621,1738.2,groq,1248,stop,
gsm8k/test/479,0.0,None,15400,2118.3,groq,1733,stop,
gsm8k/test/480,0.0,None,11,1493.9,groq,1165,stop,
gsm8k/test/481,1.0,84,84,37889.9,gemini,4190,stop,
gsm8k/test/482,0.0,None,26,1565.4,groq,1104,stop,
gsm8k/test/483,0.0,None,40,3641.5,groq,2126,stop,
gsm8k/test/484,0.0,None,240,10168.7,groq,9657,stop,
gsm8k/test/485,0.0,None,220,12806.6,groq,12530,stop,
gsm8k/test/486,0.0,None,6,55063.7,groq,3248,stop,
gsm8k/test/487,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""d859dfa7-5fd4-42d9-ae17-e3220c892f08"",""conversationId"":""b290ec10-5975-4a81-ab4b-cdc6e45aac9c"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/488,0.0,None,6,29188.0,groq,2215,stop,
gsm8k/test/489,0.0,None,-10,29400.8,groq,3405,stop,
gsm8k/test/490,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""87a03998-04da-49ca-b070-a5800ba9281b"",""conversationId"":""09333c77-04a9-4836-a135-f71036dfea0e"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/491,0.0,None,16,2127.1,groq,1414,stop,
gsm8k/test/492,0.0,None,32,2477.0,groq,2096,stop,
gsm8k/test/493,1.0,25,25,3128.7,groq,1999,stop,
gsm8k/test/494,0.0,None,21,14508.5,groq,14126,stop,
gsm8k/test/495,0.0,None,200,2501.7,groq,1882,stop,
gsm8k/test/496,0.0,None,38,25021.6,groq,1583,stop,
gsm8k/test/497,0.0,None,112,2249.4,groq,1605,stop,
gsm8k/test/498,0.0,None,40,2013.1,groq,1374,stop,
gsm8k/test/499,0.0,None,10,24281.7,groq,1417,stop,
gsm8k/test/500,0.0,None,16,30985.7,groq,2638,stop,
gsm8k/test/501,0.0,None,273,15141.3,groq,1482,stop,
gsm8k/test/502,1.0,26,26,1625.2,groq,1152,stop,
gsm8k/test/503,0.0,None,18,1816.7,groq,1309,stop,
gsm8k/test/504,0.0,None,2,34550.5,groq,11128,stop,
gsm8k/test/505,0.0,None,"1,600",3079.7,groq,2426,stop,
gsm8k/test/506,1.0,144,144,3121.4,groq,2352,stop,
gsm8k/test/507,0.0,None,2,3225.5,groq,1243,stop,
gsm8k/test/508,0.0,None,120,24795.0,groq,1725,stop,
gsm8k/test/509,0.0,None,4,23553.0,groq,2001,stop,
gsm8k/test/510,0.0,None,525,10503.0,groq,3663,stop,
gsm8k/test/511,1.0,110,110,1963.8,groq,1308,stop,
gsm8k/test/512,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""3d24d124-812c-49fe-a127-3b5608cf437d"",""conversationId"":""868c8d2a-6bfb-4f17-ad76-6b462d967ad4"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/513,0.0,None,300,1994.9,groq,1571,stop,
gsm8k/test/514,0.0,None,90000,2125.6,groq,1726,stop,
gsm8k/test/515,0.0,None,160,1893.2,groq,1515,stop,
gsm8k/test/516,0.0,None,375,2162.6,groq,1533,stop,
gsm8k/test/517,0.0,None,18,5969.7,groq,2754,stop,
gsm8k/test/518,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""93832ab0-f8f1-47b5-843b-8099a8d509da"",""conversationId"":""c42fc307-1e02-47da-9eb3-d51f4ee47660"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/519,0.0,None,280,16750.8,groq,16265,stop,
gsm8k/test/520,0.0,None,63,18085.2,groq,17449,stop,
gsm8k/test/521,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""006f6736-3f9d-4223-bba0-08c778e62d74"",""conversationId"":""c939a3b9-705b-4291-a7db-2cab81a342bd"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/522,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""c6dcd295-8f78-44d9-a607-1b2530c90a64"",""conversationId"":""ea76fb1f-de28-4e6b-8e97-ae9ec6ea6413"",""error"":""429 Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""pr"
gsm8k/test/523,0.0,None,74,27330.7,groq,1475,stop,
gsm8k/test/524,0.0,None,9,32478.9,groq,6186,stop,
gsm8k/test/525,0.0,None,12,28702.3,groq,1740,stop,
gsm8k/test/526,0.0,None,21,7245.5,groq,2444,stop,
gsm8k/test/527,0.0,None,48,28684.2,groq,4784,stop,
gsm8k/test/528,0.0,None,172,49596.7,groq,3077,stop,
gsm8k/test/529,0.0,None,11,2641.4,groq,1903,stop,
gsm8k/test/530,0.0,None,36,24341.7,groq,1811,stop,
gsm8k/test/531,0.0,None,66,4508.5,groq,4160,stop,
gsm8k/test/532,0.0,None,25,7237.7,groq,5597,stop,
gsm8k/test/533,0.0,None,300,3925.9,groq,1724,stop,
gsm8k/test/534,0.0,None,300,48922.2,groq,2235,stop,
gsm8k/test/535,0.0,None,16,2341.2,groq,1699,stop,
gsm8k/test/536,0.0,None,8,1643.7,groq,1220,stop,
gsm8k/test/537,0.0,None,188,1751.2,groq,974,stop,
gsm8k/test/538,0.0,None,18,1987.4,groq,1377,stop,
gsm8k/test/539,0.0,None,35,2150.9,groq,1813,stop,
gsm8k/test/540,0.0,None,39,3741.1,groq,3033,stop,
gsm8k/test/541,0.0,None,50,2725.7,groq,1961,stop,
gsm8k/test/542,0.0,None,7,2007.1,groq,1347,stop,
gsm8k/test/543,0.0,None,6,2258.0,groq,1234,stop,
gsm8k/test/544,0.0,None,80,7578.4,groq,6894,stop,
gsm8k/test/545,0.0,None,30,1929.6,groq,1380,stop,
gsm8k/test/546,0.0,None,130,6244.1,groq,5432,stop,
gsm8k/test/547,0.0,None,81,1988.8,groq,1376,stop,
gsm8k/test/548,0.0,None,100,4658.7,groq,3771,stop,
gsm8k/test/549,0.0,None,398,23701.2,groq,1202,stop,
gsm8k/test/550,0.0,None,27,42329.9,groq,19717,stop,
gsm8k/test/551,1.0,17,17,2351.2,groq,1854,stop,
gsm8k/test/552,0.0,None,450,12866.6,groq,12254,stop,
gsm8k/test/553,0.0,None,92,2347.4,groq,1177,stop,
gsm8k/test/554,0.0,None,54,1904.0,groq,1525,stop,
gsm8k/test/555,0.0,None,2,3394.8,groq,2758,stop,
gsm8k/test/556,0.0,None,160,9065.6,groq,7598,stop,
gsm8k/test/557,0.0,None,70,3253.6,groq,2625,stop,
gsm8k/test/558,0.0,None,3,1699.5,groq,1195,stop,
gsm8k/test/559,0.0,None,16,25004.2,groq,2373,stop,
gsm8k/test/560,0.0,None,45,19034.3,groq,18631,stop,
gsm8k/test/561,1.0,180,180,59530.3,groq,3128,stop,
gsm8k/test/562,0.0,None,82,47246.3,groq,6265,stop,
gsm8k/test/563,0.0,None,12,44726.8,groq,7023,stop,
gsm8k/test/564,0.0,None,240,11147.3,groq,10658,stop,
gsm8k/test/565,1.0,5,5,5874.7,groq,4976,stop,
gsm8k/test/566,0.0,None,10,23176.9,groq,6644,stop,
gsm8k/test/567,1.0,9,9,3467.6,groq,1441,stop,
gsm8k/test/568,0.0,None,175,2841.5,groq,1174,stop,
gsm8k/test/569,0.0,None,21,2772.8,groq,1044,stop,
gsm8k/test/570,0.0,None,23,7232.9,groq,5618,stop,
gsm8k/test/571,0.0,None,308,9127.9,groq,8429,stop,
gsm8k/test/572,0.0,None,100,2121.4,groq,1369,stop,
gsm8k/test/573,0.0,None,600,1323.6,groq,981,stop,
gsm8k/test/574,0.0,None,37,2352.8,groq,1963,stop,
gsm8k/test/575,0.0,None,36,9344.6,groq,8700,stop,
gsm8k/test/576,0.0,None,11232,2050.8,groq,1357,stop,
gsm8k/test/577,0.0,None,40,1717.9,groq,1136,stop,
gsm8k/test/578,0.0,None,48,25188.1,groq,2007,stop,
gsm8k/test/579,0.0,None,7,15844.2,groq,14692,stop,
gsm8k/test/580,0.0,None,500,2503.2,groq,1879,stop,
gsm8k/test/581,0.0,None,215,3362.9,groq,2743,stop,
gsm8k/test/582,0.0,None,129200,10661.1,groq,9738,stop,
gsm8k/test/583,0.0,None,120,3393.0,groq,1758,stop,
gsm8k/test/584,0.0,None,2,1981.8,groq,1480,stop,
gsm8k/test/585,0.0,None,40,18628.1,groq,18233,stop,
gsm8k/test/586,0.0,None,800,2587.8,groq,1961,stop,
gsm8k/test/587,0.0,None,30,2543.7,groq,1901,stop,
gsm8k/test/588,0.0,None,52,8490.1,groq,8014,stop,
gsm8k/test/589,0.0,None,15,2588.9,groq,2102,stop,
gsm8k/test/590,0.0,None,319,16438.9,groq,15676,stop,
gsm8k/test/591,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""598705dd-7245-48d0-a7d7-327a2aadef2b"",""conversationId"":""26b4ae7c-7fbd-42f2-8b42-8bb06b87e083"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/592,0.0,None,1,2695.2,groq,2335,stop,
gsm8k/test/593,0.0,None,3,9353.6,groq,2303,stop,
gsm8k/test/594,1.0,42,42,2520.1,groq,1860,stop,
gsm8k/test/595,0.0,None,13,2435.3,groq,1813,stop,
gsm8k/test/596,0.0,None,260,2241.9,groq,1375,stop,
gsm8k/test/597,0.0,None,90,23249.0,groq,1695,stop,
gsm8k/test/598,0.0,None,69,2480.7,groq,1977,stop,
gsm8k/test/599,0.0,None,48,16638.5,groq,16217,stop,
gsm8k/test/600,0.0,None,10,1732.8,groq,1332,stop,
gsm8k/test/601,0.0,None,104,18632.8,groq,2138,stop,
gsm8k/test/602,0.0,None,5,6487.7,groq,2730,stop,
gsm8k/test/603,0.0,None,1800,1987.7,groq,1500,stop,
gsm8k/test/604,0.0,None,12,1503.6,groq,1136,stop,
gsm8k/test/605,0.0,None,42,1884.7,groq,1261,stop,
gsm8k/test/606,0.0,None,6,2494.8,groq,1804,stop,
gsm8k/test/607,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""e0b77c90-15df-4da3-b798-dbce1237483d"",""conversationId"":""45e1d395-9ace-4467-9491-ab1dfab3cec1"",""error"":""429 Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""pr"
gsm8k/test/608,0.0,None,8,6226.5,groq,1840,stop,
gsm8k/test/609,0.0,None,7,3382.3,groq,1239,stop,
gsm8k/test/610,0.0,None,"65,960",2869.8,groq,1837,stop,
gsm8k/test/611,0.0,None,"1,450,000",15086.6,groq,12299,stop,
gsm8k/test/612,1.0,30,30,7064.6,groq,6254,stop,
gsm8k/test/613,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""d5fe4201-6ba6-43e3-8e8a-b3e1e91406ae"",""conversationId"":""a338a5d7-f531-4ecb-9a94-08c80046b5b6"",""error"":""429 Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""pr"
gsm8k/test/614,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""c6a97032-5ac1-4603-a13d-65b01d935236"",""conversationId"":""a235e3b5-ef92-407e-929a-9b2ce5cd29c6"",""error"":""429 Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""pr"
gsm8k/test/615,0.0,None,33,27952.4,groq,1729,stop,
gsm8k/test/616,0.0,None,10,2356.5,groq,1620,stop,
gsm8k/test/617,0.0,None,5,1639.1,groq,1004,stop,
gsm8k/test/618,0.0,None,36,1982.6,groq,1353,stop,
gsm8k/test/619,0.0,None,76,2809.3,groq,2002,stop,
gsm8k/test/620,0.0,None,1509,3245.7,groq,2621,stop,
gsm8k/test/621,0.0,None,3000,43282.0,groq,23055,stop,
gsm8k/test/622,0.0,None,7,17516.3,groq,15716,stop,
gsm8k/test/623,0.0,None,8,15272.3,groq,14930,stop,
gsm8k/test/624,0.0,None,85,1894.4,groq,1272,stop,
gsm8k/test/625,0.0,None,160,1611.0,groq,970,stop,
gsm8k/test/626,0.0,None,72,58136.6,groq,1911,stop,
gsm8k/test/627,0.0,None,54,3757.3,groq,1717,stop,
gsm8k/test/628,0.0,None,4,2978.4,groq,1487,stop,
gsm8k/test/629,0.0,None,17500,2361.5,groq,1958,stop,
gsm8k/test/630,0.0,None,10,2164.1,groq,1387,stop,
gsm8k/test/631,0.0,None,4800,2506.8,groq,2190,stop,
gsm8k/test/632,0.0,None,45,2344.2,groq,1742,stop,
gsm8k/test/633,0.0,None,5,15498.3,groq,14988,stop,
gsm8k/test/634,0.0,None,14,1364.0,groq,875,stop,
gsm8k/test/635,0.0,None,4,20691.6,groq,17565,stop,
gsm8k/test/636,0.0,None,1050,1767.7,groq,1008,stop,
gsm8k/test/637,0.0,None,17,3429.3,groq,3077,stop,
gsm8k/test/638,0.0,None,12,3086.7,groq,1839,stop,
gsm8k/test/639,0.0,None,216,17002.9,groq,13441,stop,
gsm8k/test/640,0.0,None,"43,500",2416.4,groq,1924,stop,
gsm8k/test/641,0.0,None,262500,3122.8,groq,1747,stop,
gsm8k/test/642,0.0,None,"10,800",14940.6,groq,14026,stop,
gsm8k/test/643,0.0,None,840,1737.2,groq,1252,stop,
gsm8k/test/644,0.0,None,29,9159.8,groq,6791,stop,
gsm8k/test/645,0.0,None,48,1935.6,groq,956,stop,
gsm8k/test/646,0.0,None,79,11718.4,groq,11302,stop,
gsm8k/test/647,0.0,None,10,1814.6,groq,1436,stop,
gsm8k/test/648,0.0,None,54,14259.3,groq,1573,stop,
gsm8k/test/649,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""d17b0ca0-c173-4645-b703-66066875317e"",""conversationId"":""b63455fe-a796-44ec-84cb-3104e92c761e"",""error"":""All Groq keys on cooldown"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""openrouter"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed"""
gsm8k/test/650,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""c9f05cf3-8d5b-45f9-ab21-689cc5bec04f"",""conversationId"":""d5e323e4-731a-4b43-862d-fb05130456e9"",""error"":""All Groq keys on cooldown"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""openrouter"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed"""
gsm8k/test/651,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""5c1595ee-eec7-4cc3-af2f-5e1e4f6824d7"",""conversationId"":""27d97fbb-ea0c-4cd0-8956-5b3911420f52"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/652,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""88a140e9-51c7-44e2-83ad-75c89c657726"",""conversationId"":""0ab36a98-2a64-46b3-9102-e5ad501ed50d"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/653,0.0,None,80,18143.2,groq,1508,stop,
gsm8k/test/654,0.0,None,2,17882.7,groq,2093,stop,
gsm8k/test/655,0.0,None,10,28883.9,groq,12960,stop,
gsm8k/test/656,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""d529518c-b869-43df-a30d-b67388bebd83"",""conversationId"":""4272ee60-8521-4a5d-9ca2-2e2be1ffc221"",""error"":""429 Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""pr"
gsm8k/test/657,0.0,None,330000,1743.7,groq,1255,stop,
gsm8k/test/658,0.0,None,120,35813.4,groq,2242,stop,
gsm8k/test/659,0.0,None,3,34911.0,groq,1730,stop,
gsm8k/test/660,0.0,None,15,50968.5,groq,2380,stop,
gsm8k/test/661,0.0,None,44,3657.5,groq,1435,stop,
gsm8k/test/662,1.0,7,7,1980.0,groq,1480,stop,
gsm8k/test/663,0.0,None,193,19907.0,groq,19233,stop,
gsm8k/test/664,0.0,None,32,40251.5,groq,1842,stop,
gsm8k/test/665,0.0,None,360,10893.1,groq,10384,stop,
gsm8k/test/666,0.0,None,120,2928.1,groq,1541,stop,
gsm8k/test/667,0.0,None,53,5744.0,groq,5245,stop,
gsm8k/test/668,0.0,None,3,2028.1,groq,1127,stop,
gsm8k/test/669,0.0,None,132,2488.5,groq,1983,stop,
gsm8k/test/670,0.0,None,4,1708.5,groq,1215,stop,
gsm8k/test/671,0.0,None,4,2872.3,groq,1827,stop,
gsm8k/test/672,0.0,None,2,4128.5,groq,2953,stop,
gsm8k/test/673,0.0,None,9,1919.3,groq,1548,stop,
gsm8k/test/674,0.0,None,12,2533.3,groq,2139,stop,
gsm8k/test/675,0.0,None,33,3870.6,groq,3543,stop,
gsm8k/test/676,1.0,240,240,6237.5,groq,5810,stop,
gsm8k/test/677,0.0,None,36,22619.3,groq,20549,stop,
gsm8k/test/678,0.0,None,120,1646.1,groq,1007,stop,
gsm8k/test/679,0.0,None,576,19199.2,groq,16757,stop,
gsm8k/test/680,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""4e613b5f-f0f3-4058-8aba-9a7cf347a492"",""conversationId"":""73cdd695-2cb1-4b60-b0bc-0112413ff8be"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/681,0.0,None,298,3588.0,groq,2320,stop,
gsm8k/test/682,0.0,None,80,9583.1,groq,8875,stop,
gsm8k/test/683,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""4db76261-f816-4c1e-a60f-f55ae59aaa29"",""conversationId"":""bc66ec6e-1da2-4759-ab16-402889554ff3"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
