item_id,score,extracted,gold,latency_ms,provider,engine_latency_ms,finish,error
gsm8k/test/407,0.0,None,2000,2765.5,groq,1910,stop,
gsm8k/test/408,1.0,20,20,7436.8,groq,6949,stop,
gsm8k/test/409,0.0,None,168000,2725.2,groq,2245,stop,
gsm8k/test/410,0.0,None,3,19859.1,groq,19428,stop,
gsm8k/test/411,0.0,None,1110,15152.6,groq,14830,stop,
gsm8k/test/412,0.0,None,5,1986.7,groq,1517,stop,
gsm8k/test/413,0.0,None,25,1637.7,groq,1322,stop,
gsm8k/test/414,0.0,None,56,1336.3,groq,1017,stop,
gsm8k/test/415,0.0,None,350,3547.5,groq,3233,stop,
gsm8k/test/416,0.0,None,56,1885.1,groq,1528,stop,
gsm8k/test/417,0.0,None,3140,9389.0,groq,9078,stop,
gsm8k/test/418,0.0,None,40,5032.7,groq,4663,stop,
gsm8k/test/419,0.0,None,3000,1736.1,groq,1034,stop,
gsm8k/test/420,0.0,None,17000,1846.2,groq,1573,stop,
gsm8k/test/421,0.0,None,12,2885.1,groq,2561,stop,
gsm8k/test/422,0.0,None,284,1913.7,groq,1586,stop,
gsm8k/test/423,0.0,None,8,23980.2,groq,2742,stop,
gsm8k/test/424,0.0,None,570,11189.4,groq,10463,stop,
gsm8k/test/425,0.0,None,150,22403.9,groq,2301,stop,
gsm8k/test/426,0.0,None,11,4020.2,groq,3177,stop,
gsm8k/test/427,0.0,None,150,12249.8,groq,2412,stop,
gsm8k/test/428,0.0,None,26,3171.5,groq,2425,stop,
gsm8k/test/429,0.0,None,13,22997.4,groq,2424,stop,
gsm8k/test/430,0.0,None,132,3814.1,groq,3494,stop,
gsm8k/test/431,0.0,None,1,48749.0,groq,7282,stop,
gsm8k/test/432,0.0,None,30,10668.3,groq,10373,stop,
gsm8k/test/433,0.0,None,6,10404.9,groq,9520,stop,
gsm8k/test/434,0.0,None,5,7275.6,groq,6435,stop,
gsm8k/test/435,1.0,5,5,1932.9,groq,1068,stop,
gsm8k/test/436,0.0,None,15,1486.1,groq,1157,stop,
gsm8k/test/437,0.0,None,7,31979.9,groq,11622,stop,
gsm8k/test/438,0.0,None,2,1714.6,groq,1427,stop,
gsm8k/test/439,0.0,None,17,10886.0,groq,10580,stop,
gsm8k/test/440,0.0,None,98,11861.8,groq,11535,stop,
gsm8k/test/441,0.0,None,80,3319.2,groq,2484,stop,
gsm8k/test/442,0.0,None,49,2186.0,groq,1477,stop,
gsm8k/test/443,0.0,None,59,3481.3,groq,3167,stop,
gsm8k/test/444,0.0,None,20,10214.4,groq,9812,stop,
gsm8k/test/445,0.0,None,6,9040.1,groq,8558,stop,
gsm8k/test/446,0.0,None,2,22733.2,groq,1848,stop,
gsm8k/test/447,0.0,None,5,3480.7,groq,3224,stop,
gsm8k/test/448,0.0,None,539,2659.9,groq,1681,stop,
gsm8k/test/449,0.0,None,112,17684.0,groq,10409,stop,
gsm8k/test/450,0.0,None,4,12242.2,groq,11240,stop,
gsm8k/test/451,0.0,None,11050,18599.3,groq,18278,stop,
gsm8k/test/452,0.0,None,50,22748.0,groq,2125,stop,
gsm8k/test/453,0.0,None,6400,27352.4,groq,6791,stop,
gsm8k/test/454,0.0,None,150,2159.5,groq,1509,stop,
gsm8k/test/455,0.0,None,1920,13812.6,groq,13068,stop,
gsm8k/test/456,0.0,None,78,5181.0,groq,4711,stop,
gsm8k/test/457,0.0,None,45,3048.1,groq,1634,stop,
gsm8k/test/458,0.0,None,35,2047.0,groq,1294,stop,
gsm8k/test/459,0.0,None,2,13517.3,groq,13197,stop,
gsm8k/test/460,0.0,None,84,1740.5,groq,1238,stop,
gsm8k/test/461,0.0,None,9,2044.0,groq,1697,stop,
gsm8k/test/462,0.0,None,71,10635.2,groq,10330,stop,
gsm8k/test/463,0.0,None,18,1312.4,groq,995,stop,
gsm8k/test/464,0.0,None,6,21968.3,groq,1541,stop,
gsm8k/test/465,1.0,30,30,5820.3,groq,4998,stop,
gsm8k/test/466,0.0,None,1,2750.3,groq,2209,stop,
gsm8k/test/467,0.0,None,1200,1505.8,groq,1176,stop,
gsm8k/test/468,0.0,None,120,1632.7,groq,1345,stop,
gsm8k/test/469,0.0,None,4,22405.2,groq,1329,stop,
gsm8k/test/470,0.0,None,3,1536.2,groq,1106,stop,
gsm8k/test/471,0.0,None,80,58896.3,groq,7186,stop,
gsm8k/test/472,0.0,None,6,1541.1,groq,1223,stop,
gsm8k/test/473,0.0,None,10,20412.7,groq,1817,stop,
gsm8k/test/474,0.0,None,80,5286.0,groq,2645,stop,
gsm8k/test/475,0.0,None,20,25324.2,groq,4194,stop,
gsm8k/test/476,0.0,None,5,2279.3,groq,1814,stop,
gsm8k/test/477,0.0,None,20,24306.0,groq,10440,stop,
gsm8k/test/478,0.0,None,621,1921.6,groq,1017,stop,
gsm8k/test/479,0.0,None,15400,12125.3,groq,11658,stop,
gsm8k/test/480,0.0,None,11,1790.8,groq,1317,stop,
gsm8k/test/481,0.0,None,84,18639.0,groq,18329,stop,
gsm8k/test/482,0.0,None,26,13276.8,groq,12783,stop,
gsm8k/test/483,0.0,None,40,2048.4,groq,1293,stop,
gsm8k/test/484,0.0,None,240,2162.8,groq,1378,stop,
gsm8k/test/485,0.0,None,220,15048.1,groq,14542,stop,
gsm8k/test/486,0.0,None,6,8327.6,groq,7567,stop,
gsm8k/test/487,0.0,None,4,3219.2,groq,2732,stop,
gsm8k/test/488,0.0,None,6,28915.6,groq,9251,stop,
gsm8k/test/489,0.0,None,-10,1289.8,groq,919,stop,
gsm8k/test/490,0.0,None,4,9077.9,groq,8818,stop,
gsm8k/test/491,0.0,None,16,3559.5,groq,3263,stop,
gsm8k/test/492,0.0,None,32,1632.1,groq,1153,stop,
gsm8k/test/493,0.0,None,25,2370.5,groq,1634,stop,
gsm8k/test/494,0.0,None,21,4632.6,groq,4317,stop,
gsm8k/test/495,0.0,None,200,1336.8,groq,1071,stop,
gsm8k/test/496,0.0,None,38,1399.9,groq,996,stop,
gsm8k/test/497,0.0,None,112,1271.2,groq,998,stop,
gsm8k/test/498,0.0,None,40,21469.8,groq,1103,stop,
gsm8k/test/499,0.0,None,10,1621.5,groq,1321,stop,
gsm8k/test/500,0.0,None,16,3015.7,groq,2304,stop,
gsm8k/test/501,0.0,None,273,32819.2,groq,10438,stop,
gsm8k/test/502,0.0,None,26,1560.6,groq,1213,stop,
gsm8k/test/503,0.0,None,18,1884.9,groq,1169,stop,
gsm8k/test/504,0.0,None,2,5700.3,groq,5394,stop,
gsm8k/test/505,0.0,None,"1,600",8475.5,groq,7663,stop,
gsm8k/test/506,0.0,None,144,22556.0,groq,1930,stop,
gsm8k/test/507,0.0,None,2,21917.1,groq,1073,stop,
gsm8k/test/508,0.0,None,120,7290.2,groq,6466,stop,
gsm8k/test/509,0.0,None,4,31951.4,groq,20271,stop,
gsm8k/test/510,0.0,None,525,23499.2,groq,3057,stop,
gsm8k/test/511,0.0,None,110,31266.5,groq,10624,stop,
gsm8k/test/512,0.0,None,120,2073.3,groq,1327,stop,
gsm8k/test/513,0.0,None,300,1639.7,groq,1323,stop,
gsm8k/test/514,0.0,None,90000,3842.5,groq,3521,stop,
gsm8k/test/515,0.0,None,160,2014.0,groq,1513,stop,
gsm8k/test/516,0.0,None,375,1400.7,groq,908,stop,
gsm8k/test/517,0.0,None,18,6670.5,groq,1311,stop,
gsm8k/test/518,0.0,None,32,13978.0,groq,13264,stop,
gsm8k/test/519,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""9c9069a7-a73e-4cf8-9433-43b7b1663de9"",""conversationId"":""50981d70-2ff8-4161-badd-41e2acf856bf"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/520,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""d09401ea-e46e-4e4d-991f-f1c729897bbe"",""conversationId"":""ee083a13-1b60-4528-8a28-e6ee2307467f"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/521,0.0,None,39,2468.0,groq,1654,stop,
gsm8k/test/522,1.0,29,29,5921.9,gemini,3510,stop,
gsm8k/test/523,0.0,None,74,2366.5,groq,1687,stop,
gsm8k/test/524,1.0,9,9,20970.3,gemini,19209,stop,
gsm8k/test/525,1.0,12,12,4917.1,gemini,4616,stop,
gsm8k/test/526,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""dcc7209b-6f2b-4610-921e-25fc0c129b88"",""conversationId"":""ad9beade-59c6-44e8-9ab9-099dfeb864e2"",""error"":""All providers exhausted | task=planning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fail"
gsm8k/test/527,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""522b29a9-05c1-4c68-a6a8-024746bd905f"",""conversationId"":""ff055813-ed9b-41e5-a13b-ef429cd0dc49"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/528,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""59dc7588-3e9a-4ac9-8938-0038941358d0"",""conversationId"":""c5b059aa-4de5-4fbb-a65d-c8c6c606a4ac"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/529,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""568164c1-d135-4564-b07d-a7845fb97df2"",""conversationId"":""72209440-5768-4bdb-ac00-bb2fcb1f240d"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/530,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""e8a4959b-e4c8-4df6-a0dc-9e7ef12ff205"",""conversationId"":""b3f1173d-1172-40c1-a6fc-f03b5c4c1fbd"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/531,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""89be98e4-32b7-4054-953b-2013094a0bd7"",""conversationId"":""f8e9c47b-985c-43ad-8c48-5ab7bcf0789e"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/532,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""c1e17a0b-46b1-4ed3-a8dc-6cc4bdaa697f"",""conversationId"":""fc25728b-ab57-483f-99a9-118d2a1df384"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:f"
gsm8k/test/533,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""61d63c22-4da3-42d6-b00d-29fac5577f71"",""conversationId"":""39ead415-2e11-4c9f-9e1c-932e780a42a9"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/534,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""215e452c-590a-4cef-ae2c-e06a2a1e287c"",""conversationId"":""4fc33313-20a6-405f-a169-e8ce72fabe2a"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/535,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""baca8351-f790-4819-8858-247b8e9aec3a"",""conversationId"":""398f1107-02a0-49bd-9a2d-f855dba982db"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/536,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""cba9e1ed-01e7-43ff-949d-3d09d6f147d2"",""conversationId"":""409b862c-37cf-47f7-8e70-611ce5eb1472"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/537,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""966b0afb-93aa-4d36-b0ba-1ddcf8cdbcb3"",""conversationId"":""cfd9bf32-2110-4f2f-abd2-2e1894215265"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/538,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""5ec5e3e0-3ed1-4c9a-a5e3-a8d36d30ba1b"",""conversationId"":""80184808-3892-4aff-ba52-3c19b96f7427"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/539,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""c11e038c-d6de-4b7d-a779-bafe7e858c88"",""conversationId"":""a0bb5651-24e3-4160-ba04-ad2d8304d26b"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/540,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""941a161d-2ffe-4e35-815e-e2a1f9b7e4c7"",""conversationId"":""f95a9dbd-b261-4e62-961f-7ee7d48cf894"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/541,1.0,50,50,44516.3,gemini,34385,stop,
gsm8k/test/542,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""43ed5a8f-0db9-4c8c-92d5-9ea6ff0de889"",""conversationId"":""6229e549-4090-45d5-ac71-5f8ab8401b0c"",""error"":""All providers exhausted | task=reasoning | chain=openrouter:failed(rate_limit) → gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(rate_limit) → gemini"
gsm8k/test/543,1.0,6,6,8910.2,gemini,2137,stop,
gsm8k/test/544,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""d4910782-4aea-4fa9-a416-4caf22065da5"",""conversationId"":""2ad0e5dc-5cf1-4256-9759-716541c2e669"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/545,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""dd23c320-585b-49cb-8626-86adfa7b9492"",""conversationId"":""c0db34ea-0841-4644-8c53-cd7ae1204568"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/546,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""6cec4045-6814-4d22-ad76-a1384d0dd5c2"",""conversationId"":""929b7955-b06f-4e60-8ae7-c880c5ddf9d4"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/547,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""73df5a50-aae9-41ae-ae08-9646ad8c6bac"",""conversationId"":""b55cdabb-113b-41eb-9bd6-205f16a9450c"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/548,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""583686db-8d1f-48da-9d4d-7a8633d16c98"",""conversationId"":""4ab15c4b-e6e7-40b0-989b-db289dec5171"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/549,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""c42ea983-71ee-4433-acd7-387713c06d1e"",""conversationId"":""b990186a-e42c-4d2f-a100-f8b840789687"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/550,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""1b9b0aef-a6e2-41db-a09a-d9488fb5f3c6"",""conversationId"":""dbacef28-7ab7-469e-a734-15c04d2bc38e"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/551,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""964ca026-0012-46d8-b9b4-bdb6b74215c8"",""conversationId"":""96097a2b-379e-47aa-8dc4-acb12ac7c512"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/552,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""3f4ed101-1f74-468f-b519-8d13b97a7aed"",""conversationId"":""8180ec01-5745-4d3f-8bc4-4cd6ad1152ce"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/553,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""f3293b7f-9591-40f0-a676-33960dc91915"",""conversationId"":""59dc4526-901c-404a-9c38-679c7a0c715d"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/554,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""935cd3da-abfa-43de-9dee-cd4686663b24"",""conversationId"":""f22e7baf-a9b6-48ff-964b-d465e8c28cc0"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/555,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""7ceb8b13-d620-4633-9488-70c5ed0b486e"",""conversationId"":""2a4ef719-3b84-441d-8f1e-7550c901fbce"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/556,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""872d3bf7-eca4-4b99-9754-8d0b8277df5e"",""conversationId"":""119c1aa9-d260-4604-a58f-7597ad2e0355"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/557,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""e2f21ea4-215a-475c-a542-8b6f3ea9adf5"",""conversationId"":""57932240-9b1a-405a-a403-a2c4308d4022"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/558,1.0,3,3,39297.6,gemini,17197,stop,
gsm8k/test/559,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""27781c23-1f01-4d22-a03a-76a72c8edd28"",""conversationId"":""13c0a5fc-6218-4e0f-b334-7adf0de9b35d"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/560,1.0,45,45,41512.5,gemini,19877,stop,
gsm8k/test/561,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""ad531710-d013-4555-b508-1b02baac4a76"",""conversationId"":""b053bd75-99f4-45dc-bf50-cf7d1c017f99"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/562,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""9a4eb484-e553-453b-9031-4ec73f61b50b"",""conversationId"":""c0a3149a-634e-46c1-b14c-34538e33523e"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/563,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""14243275-76d6-49da-a9f8-18a6f87d4d71"",""conversationId"":""71b2a7fe-4aa9-4b7a-9d7b-8aa9e2dc3e5e"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/564,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""78a68248-545f-40d3-9ebf-0f4aa1a0d471"",""conversationId"":""62779bcf-0f7b-4076-8303-013810d56876"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/565,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""0ad1d342-f0a6-4fb0-9064-b7eb6a313307"",""conversationId"":""f6eded77-fbfc-4db6-93c6-e4e6e395e2da"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/566,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""4a03255a-a326-420e-a19f-27c38e508e45"",""conversationId"":""cbad5a6f-1a2d-4236-bdf8-44aeeae3783b"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/567,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""e4d09f64-016c-4807-9fa9-948ebced85cf"",""conversationId"":""eea9468d-3efe-4641-a3bd-05ff4c08884b"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/568,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""897938c3-6138-4647-952d-c6cd2db2e7bc"",""conversationId"":""42d1ef13-21f1-4ed7-a5be-be25c94fdeb9"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/569,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""a2b23bf1-b72e-435f-84af-7c8847821cf5"",""conversationId"":""ce0c7e81-6ef5-40a0-9063-b671bd8f23b2"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
